evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
atlas_s2_r0208_f02	physical_unit	ATLAS::atlas_s2_row_0208	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C208	patient_id_raw	G_P36		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0208_f03	physical_unit	ATLAS::atlas_s2_row_0208	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D208	sample_id_raw	G40		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0208_f04	physical_unit	ATLAS::atlas_s2_row_0208	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E208	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0208_f05	physical_unit	ATLAS::atlas_s2_row_0208	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F208	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0208_f06	physical_unit	ATLAS::atlas_s2_row_0208	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G208	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0208_f07	physical_unit	ATLAS::atlas_s2_row_0208	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H208	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0208_f08	physical_unit	ATLAS::atlas_s2_row_0208	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I208	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0208_f09	physical_unit	ATLAS::atlas_s2_row_0208	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J208	tls_count_raw	10		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0208_f10	physical_unit	ATLAS::atlas_s2_row_0208	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K199:K208	reference_raw	In-house		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0208_f11	physical_unit	ATLAS::atlas_s2_row_0208	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L199:L208	data_availability_raw	PRJCA027506		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f01	physical_unit	ATLAS::atlas_s2_row_0209	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f02	physical_unit	ATLAS::atlas_s2_row_0209	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C209	patient_id_raw	CO_P1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f03	physical_unit	ATLAS::atlas_s2_row_0209	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D209	sample_id_raw	CO1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f04	physical_unit	ATLAS::atlas_s2_row_0209	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E209	tumor_stage_raw	IIA		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f05	physical_unit	ATLAS::atlas_s2_row_0209	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F209	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0209_f06	physical_unit	ATLAS::atlas_s2_row_0209	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G209	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f07	physical_unit	ATLAS::atlas_s2_row_0209	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H209	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f08	physical_unit	ATLAS::atlas_s2_row_0209	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I209	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0209_f09	physical_unit	ATLAS::atlas_s2_row_0209	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J209	tls_count_raw	1		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0209_f10	physical_unit	ATLAS::atlas_s2_row_0209	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K209:K210	reference_raw	10x		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0209_f11	physical_unit	ATLAS::atlas_s2_row_0209	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L209:L210	data_availability_raw	https://www.10xgenomics.com/datasets		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f01	physical_unit	ATLAS::atlas_s2_row_0210	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f02	physical_unit	ATLAS::atlas_s2_row_0210	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C210	patient_id_raw	CO_P2		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f03	physical_unit	ATLAS::atlas_s2_row_0210	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D210	sample_id_raw	CO2		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f04	physical_unit	ATLAS::atlas_s2_row_0210	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E210	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0210_f05	physical_unit	ATLAS::atlas_s2_row_0210	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F210	histological_subtype_raw	adenocarcinoma		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f06	physical_unit	ATLAS::atlas_s2_row_0210	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G210	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f07	physical_unit	ATLAS::atlas_s2_row_0210	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H210	preservation_raw	Fresh Frozen		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f08	physical_unit	ATLAS::atlas_s2_row_0210	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I210	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0210_f09	physical_unit	ATLAS::atlas_s2_row_0210	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J210	tls_count_raw	1		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0210_f10	physical_unit	ATLAS::atlas_s2_row_0210	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K209:K210	reference_raw	10x		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0210_f11	physical_unit	ATLAS::atlas_s2_row_0210	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L209:L210	data_availability_raw	https://www.10xgenomics.com/datasets		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f01	physical_unit	ATLAS::atlas_s2_row_0211	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f02	physical_unit	ATLAS::atlas_s2_row_0211	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C211	patient_id_raw	CO_P3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f03	physical_unit	ATLAS::atlas_s2_row_0211	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D211	sample_id_raw	CO3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f04	physical_unit	ATLAS::atlas_s2_row_0211	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E211	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0211_f05	physical_unit	ATLAS::atlas_s2_row_0211	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F211	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0211_f06	physical_unit	ATLAS::atlas_s2_row_0211	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G211	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f07	physical_unit	ATLAS::atlas_s2_row_0211	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H211	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f08	physical_unit	ATLAS::atlas_s2_row_0211	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I211	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0211_f09	physical_unit	ATLAS::atlas_s2_row_0211	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J211	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0211_f10	physical_unit	ATLAS::atlas_s2_row_0211	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0211_f11	physical_unit	ATLAS::atlas_s2_row_0211	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f01	physical_unit	ATLAS::atlas_s2_row_0212	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f02	physical_unit	ATLAS::atlas_s2_row_0212	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C212	patient_id_raw	CO_P4		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f03	physical_unit	ATLAS::atlas_s2_row_0212	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D212	sample_id_raw	CO4		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f04	physical_unit	ATLAS::atlas_s2_row_0212	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E212	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0212_f05	physical_unit	ATLAS::atlas_s2_row_0212	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F212	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0212_f06	physical_unit	ATLAS::atlas_s2_row_0212	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G212	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f07	physical_unit	ATLAS::atlas_s2_row_0212	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H212	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f08	physical_unit	ATLAS::atlas_s2_row_0212	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I212	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0212_f09	physical_unit	ATLAS::atlas_s2_row_0212	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J212	tls_count_raw	1		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0212_f10	physical_unit	ATLAS::atlas_s2_row_0212	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0212_f11	physical_unit	ATLAS::atlas_s2_row_0212	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f01	physical_unit	ATLAS::atlas_s2_row_0213	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f02	physical_unit	ATLAS::atlas_s2_row_0213	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C213	patient_id_raw	CO_P5		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f03	physical_unit	ATLAS::atlas_s2_row_0213	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D213	sample_id_raw	CO5		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f04	physical_unit	ATLAS::atlas_s2_row_0213	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E213	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0213_f05	physical_unit	ATLAS::atlas_s2_row_0213	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F213	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0213_f06	physical_unit	ATLAS::atlas_s2_row_0213	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G213	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f07	physical_unit	ATLAS::atlas_s2_row_0213	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H213	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f08	physical_unit	ATLAS::atlas_s2_row_0213	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I213	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0213_f09	physical_unit	ATLAS::atlas_s2_row_0213	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J213	tls_count_raw	2		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0213_f10	physical_unit	ATLAS::atlas_s2_row_0213	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0213_f11	physical_unit	ATLAS::atlas_s2_row_0213	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f01	physical_unit	ATLAS::atlas_s2_row_0214	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f02	physical_unit	ATLAS::atlas_s2_row_0214	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C214	patient_id_raw	CO_P6		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f03	physical_unit	ATLAS::atlas_s2_row_0214	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D214	sample_id_raw	CO6		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f04	physical_unit	ATLAS::atlas_s2_row_0214	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E214	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0214_f05	physical_unit	ATLAS::atlas_s2_row_0214	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F214	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0214_f06	physical_unit	ATLAS::atlas_s2_row_0214	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G214	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f07	physical_unit	ATLAS::atlas_s2_row_0214	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H214	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f08	physical_unit	ATLAS::atlas_s2_row_0214	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I214	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0214_f09	physical_unit	ATLAS::atlas_s2_row_0214	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J214	tls_count_raw	1		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0214_f10	physical_unit	ATLAS::atlas_s2_row_0214	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0214_f11	physical_unit	ATLAS::atlas_s2_row_0214	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f01	physical_unit	ATLAS::atlas_s2_row_0215	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f02	physical_unit	ATLAS::atlas_s2_row_0215	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C215	patient_id_raw	CO_P7		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f03	physical_unit	ATLAS::atlas_s2_row_0215	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D215	sample_id_raw	CO7		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f04	physical_unit	ATLAS::atlas_s2_row_0215	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E215	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0215_f05	physical_unit	ATLAS::atlas_s2_row_0215	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F215	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0215_f06	physical_unit	ATLAS::atlas_s2_row_0215	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G215	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f07	physical_unit	ATLAS::atlas_s2_row_0215	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H215	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f08	physical_unit	ATLAS::atlas_s2_row_0215	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I215	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0215_f09	physical_unit	ATLAS::atlas_s2_row_0215	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J215	tls_count_raw	4		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0215_f10	physical_unit	ATLAS::atlas_s2_row_0215	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0215_f11	physical_unit	ATLAS::atlas_s2_row_0215	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f01	physical_unit	ATLAS::atlas_s2_row_0216	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f02	physical_unit	ATLAS::atlas_s2_row_0216	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C216	patient_id_raw	CO_P8		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f03	physical_unit	ATLAS::atlas_s2_row_0216	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D216	sample_id_raw	CO8		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f04	physical_unit	ATLAS::atlas_s2_row_0216	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E216	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0216_f05	physical_unit	ATLAS::atlas_s2_row_0216	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F216	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0216_f06	physical_unit	ATLAS::atlas_s2_row_0216	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G216	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f07	physical_unit	ATLAS::atlas_s2_row_0216	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H216	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f08	physical_unit	ATLAS::atlas_s2_row_0216	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I216	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0216_f09	physical_unit	ATLAS::atlas_s2_row_0216	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J216	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0216_f10	physical_unit	ATLAS::atlas_s2_row_0216	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K211:K216	reference_raw	PMID: 37327339		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0216_f11	physical_unit	ATLAS::atlas_s2_row_0216	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L211:L216	data_availability_raw	GSE225857		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f01	physical_unit	ATLAS::atlas_s2_row_0217	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f02	physical_unit	ATLAS::atlas_s2_row_0217	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C217	patient_id_raw	CO_P9		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f03	physical_unit	ATLAS::atlas_s2_row_0217	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D217	sample_id_raw	CO9		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f04	physical_unit	ATLAS::atlas_s2_row_0217	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E217	tumor_stage_raw	3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f05	physical_unit	ATLAS::atlas_s2_row_0217	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F217	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0217_f06	physical_unit	ATLAS::atlas_s2_row_0217	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G217	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f07	physical_unit	ATLAS::atlas_s2_row_0217	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H217	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0217_f08	physical_unit	ATLAS::atlas_s2_row_0217	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I217	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0217_f09	physical_unit	ATLAS::atlas_s2_row_0217	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J217	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0217_f10	physical_unit	ATLAS::atlas_s2_row_0217	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K217:K220	reference_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0217_f11	physical_unit	ATLAS::atlas_s2_row_0217	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L217:L220	data_availability_raw	GSE226997		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f01	physical_unit	ATLAS::atlas_s2_row_0218	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f02	physical_unit	ATLAS::atlas_s2_row_0218	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C218	patient_id_raw	CO_P10		E3_explicit	Direct value from bundled Table S2 metadata.	no
